(PDH-CSV 4.0) (,\\DESKTOP-LLNG3C2\Process(_Total)\Private Bytes,\\DESKTOP-LLNG3C2\Processor(_Total)\% Processor Time
08/28/2025 16:43:03.638,3120672768,22.96475752
08/28/2025 16:43:04.652,3108995072,23.77739308
08/28/2025 16:43:05.650,3125161984,46.3754102
08/28/2025 16:43:06.656,3132940288,39.03790859
08/28/2025 16:43:07.648,3168165888,76.76422945
08/28/2025 16:43:08.645,3207020544,80.39854346
08/28/2025 16:43:09.648,3202224128,25.25619188
08/28/2025 16:43:10.648,3219935232,35.94983606
08/28/2025 16:43:11.637,3213312000,28.47925484
08/28/2025 16:43:12.648,3223343104,24.28894651
08/28/2025 16:43:13.638,3233275904,32.89807753
08/28/2025 16:43:14.644,3233808384,16.18811529
08/28/2025 16:43:15.644,3230920704,10.08977937
08/28/2025 16:43:16.640,3242086400,18.04661951
08/28/2025 16:43:17.636,3248472064,30.59079414
08/28/2025 16:43:18.647,3249553408,16.51669354
08/28/2025 16:43:19.639,3251302400,18.92662912
08/28/2025 16:43:20.639,3249078272,20.32633931
08/28/2025 16:43:21.655,3247194112,6.131054196
08/28/2025 16:43:22.653,3248099328,14.53680556
08/28/2025 16:43:23.633,3247308800,12.46247414
08/28/2025 16:43:24.635,3241840640,13.90600263
08/28/2025 16:43:25.649,3240607744,6.708574388
08/28/2025 16:43:26.655,3240714240,13.37221982
08/28/2025 16:43:27.646,3235528704,6.277014272
08/28/2025 16:43:28.653,3235549184,9.978691894
08/28/2025 16:43:29.643,3235409920,8.407499255
08/28/2025 16:43:30.649,3221479424,11.31487432
08/28/2025 16:43:31.653,3222200320,11.85980956
08/28/2025 16:43:32.643,3221848064,9.676413532
08/28/2025 16:43:33.648,3213688832,8.619558946
08/28/2025 16:43:34.653,3212861440,10.24784142
08/28/2025 16:43:35.645,3213516800,6.696961372
08/28/2025 16:43:36.638,3210964992,9.478059623
08/28/2025 16:43:37.642,3211726848,8.223420457
08/28/2025 16:43:38.649,3210448896,7.63910476
08/28/2025 16:43:39.639,3210690560,9.259837004
08/28/2025 16:43:40.647,3210285056,7.773479812
08/28/2025 16:43:41.638,3203731456,10.12143861
08/28/2025 16:43:42.661,3202301952,9.136520475
08/28/2025 16:43:43.650,3202404352,10.3041351
08/28/2025 16:43:44.639,3202244608,9.579597747
08/28/2025 16:43:45.646,3202768896,7.707284909
08/28/2025 16:43:46.653,3201925120,10.37714467
08/28/2025 16:43:47.658,3202686976,9.843534137
08/28/2025 16:43:48.647,3201957888,7.973263038
08/28/2025 16:43:49.652,3202846720,9.006396891
08/28/2025 16:43:50.655,3201810432,8.880203305
08/28/2025 16:43:51.644,3202662400,6.409615763
08/28/2025 16:43:52.638,3200008192,9.573014026
08/28/2025 16:43:53.643,3184975872,9.413938164
08/28/2025 16:43:54.648,3184631808,12.61669253
08/28/2025 16:43:55.638,3184979968,9.204330037
08/28/2025 16:43:56.658,3184107520,7.723095861
08/28/2025 16:43:57.642,3184152576,11.45675178
08/28/2025 16:43:58.648,3183583232,8.40166052
08/28/2025 16:43:59.652,3184701440,10.51492408
08/28/2025 16:44:00.641,3187318784,9.165738714
08/28/2025 16:44:01.647,3184656384,9.837049058
08/28/2025 16:44:02.638,3183792128,9.765830096
08/28/2025 16:44:03.645,3183677440,8.499858215
08/28/2025 16:44:04.652,3182628864,12.70093592
08/28/2025 16:44:05.642,3181826048,6.825954572
08/28/2025 16:44:06.647,3182571520,10.07049679
08/28/2025 16:44:07.652,3181756416,11.58652606
08/28/2025 16:44:08.642,3182690304,11.99792818
08/28/2025 16:44:09.650,3181432832,8.554788218
08/28/2025 16:44:10.655,3176333312,11.71411472
08/28/2025 16:44:11.643,3175362560,8.308137674
08/28/2025 16:44:12.641,3175952384,16.99539414
08/28/2025 16:44:13.649,3175063552,8.153939029
08/28/2025 16:44:14.639,3175624704,8.461056884
08/28/2025 16:44:15.660,3174846464,8.22279687
08/28/2025 16:44:16.651,3175583744,9.342252214
08/28/2025 16:44:17.657,3174563840,7.587986177
08/28/2025 16:44:18.647,3174825984,9.584450727
08/28/2025 16:44:19.653,3174821888,9.171428796
08/28/2025 16:44:20.643,3175456768,10.47915911
08/28/2025 16:44:21.652,3174559744,12.42335664
08/28/2025 16:44:22.658,3175170048,8.009048245
08/28/2025 16:44:23.649,3174162432,10.51916058
08/28/2025 16:44:24.656,3175182336,8.097965696
08/28/2025 16:44:25.649,3174322176,7.515395988
08/28/2025 16:44:26.655,3175006208,8.802751032
08/28/2025 16:44:27.647,3174236160,6.98877398
08/28/2025 16:44:28.654,3174961152,9.652876437
08/28/2025 16:44:29.661,3174060032,5.732665239
08/28/2025 16:44:30.649,3175018496,6.748651314
08/28/2025 16:44:31.658,3174060032,9.349575113
08/28/2025 16:44:32.647,3175116800,9.193216822
08/28/2025 16:44:33.652,3173867520,7.899797163
08/28/2025 16:44:34.655,3174436864,10.38370512
08/28/2025 16:44:35.644,3173974016,10.31007659
08/28/2025 16:44:36.659,3174408192,9.258832542
08/28/2025 16:44:37.633,3173638144,5.337890464
08/28/2025 16:44:38.642,3174424576,11.690191
08/28/2025 16:44:39.651,3173609472,11.33676305
08/28/2025 16:44:40.641,3174457344,9.280873937
08/28/2025 16:44:41.649,3173396480,10.46829171
08/28/2025 16:44:42.639,3173531648,8.108237995
08/28/2025 16:44:43.646,3174150144,9.987570587
08/28/2025 16:44:44.653,3173576704,7.61930853
08/28/2025 16:44:45.642,3174191104,8.428285833
08/28/2025 16:44:46.651,3173531648,9.794147934
08/28/2025 16:44:47.640,3174240256,8.32411938
08/28/2025 16:44:48.647,3188592640,12.35155425
08/28/2025 16:44:49.642,3199750144,23.04291795
08/28/2025 16:44:50.636,3216277504,26.51269116
08/28/2025 16:44:51.656,3217379328,33.76840469
08/28/2025 16:44:52.647,3216351232,21.91615571
08/28/2025 16:44:53.656,3217076224,22.20771599
08/28/2025 16:44:54.647,3221729280,14.82820078
08/28/2025 16:44:55.644,3238825984,42.82381982
08/28/2025 16:44:56.639,3248205824,74.47531692
08/28/2025 16:44:57.651,3281362944,40.58847935
08/28/2025 16:44:58.648,3306102784,39.25581466
08/28/2025 16:44:59.638,3307466752,56.96454513
08/28/2025 16:45:00.649,3327070208,79.13474953
08/28/2025 16:45:01.646,3330535424,58.88184365
08/28/2025 16:45:02.644,3343323136,62.41114747
08/28/2025 16:45:03.658,3353071616,61.47775522
08/28/2025 16:45:04.658,3350757376,52.73653467
08/28/2025 16:45:05.654,3356971008,48.66179421
08/28/2025 16:45:06.654,3353681920,50.37199957
08/28/2025 16:45:07.652,3542491136,50.30205335
08/28/2025 16:45:08.653,3533762560,39.49453599
08/28/2025 16:45:09.659,3531436032,16.11882525
08/28/2025 16:45:10.642,3536662528,23.30650321
08/28/2025 16:45:11.653,3548979200,21.16158968
08/28/2025 16:45:12.654,3545559040,9.8428306
08/28/2025 16:45:13.651,3543498752,40.07736472
08/28/2025 16:45:14.654,3545780224,36.1786299
08/28/2025 16:45:15.643,3549171712,16.99435503
08/28/2025 16:45:16.659,3580866560,20.02326954
08/28/2025 16:45:17.645,3580649472,16.93876578
08/28/2025 16:45:18.648,3606568960,29.43672641
08/28/2025 16:45:19.638,3609858048,26.20598031
08/28/2025 16:45:20.646,3607040000,14.68381512
08/28/2025 16:45:21.642,3607343104,12.93040306
08/28/2025 16:45:22.650,3607863296,10.88649065
08/28/2025 16:45:23.647,3606900736,11.04372679
08/28/2025 16:45:24.644,3607400448,16.99890491
08/28/2025 16:45:25.642,3606462464,12.68304267
08/28/2025 16:45:26.657,3606654976,15.33793402
08/28/2025 16:45:27.670,3605450752,13.26755175
08/28/2025 16:45:28.640,3606188032,12.68353423
08/28/2025 16:45:29.636,3577376768,13.22633059
08/28/2025 16:45:30.636,3570327552,14.84932737
08/28/2025 16:45:31.650,3567173632,13.71366051
08/28/2025 16:45:32.646,3568271360,10.18506953
08/28/2025 16:45:33.645,3556290560,16.71527596
08/28/2025 16:45:34.643,3556376576,16.60100913
08/28/2025 16:45:35.655,3555635200,12.78556568
08/28/2025 16:45:36.654,3563671552,17.0929196
08/28/2025 16:45:37.653,3562401792,26.20379424
08/28/2025 16:45:38.653,3601571840,35.4465187
08/28/2025 16:45:39.649,3606937600,19.6136446
08/28/2025 16:45:40.650,3610390528,16.92076775
08/28/2025 16:45:41.650,3605929984,11.78208164
08/28/2025 16:45:42.658,3605323776,21.64764629
08/28/2025 16:45:43.649,3605057536,15.2146785
08/28/2025 16:45:44.636,3605745664,18.47783691
08/28/2025 16:45:45.642,3604647936,11.50566021
08/28/2025 16:45:46.647,3595485184,12.89232426
08/28/2025 16:45:47.654,3591479296,17.53253106
08/28/2025 16:45:48.656,3592052736,16.41348859
08/28/2025 16:45:49.651,3591450624,23.27776431
08/28/2025 16:45:50.640,3591041024,12.90949134
08/28/2025 16:45:51.652,3599470592,17.3270939
08/28/2025 16:45:52.647,3598708736,25.06561458
08/28/2025 16:45:53.646,3602640896,24.89046777
08/28/2025 16:45:54.653,3601502208,15.83561669
08/28/2025 16:45:55.640,3602305024,14.93979555
08/28/2025 16:45:56.646,3601252352,15.31875252
08/28/2025 16:45:57.653,3599785984,21.65258643
08/28/2025 16:45:58.642,3598360576,13.07372228
08/28/2025 16:45:59.648,3596984320,15.02535774
08/28/2025 16:46:00.637,3579928576,22.33657586
08/28/2025 16:46:01.653,3572826112,13.28502692
08/28/2025 16:46:02.644,3572416512,17.99017073
08/28/2025 16:46:03.647,3572822016,14.01314324
08/28/2025 16:46:04.635,3572195328,18.92845359
08/28/2025 16:46:05.641,3572068352,18.43478104
08/28/2025 16:46:06.660,3571286016,12.95589695
08/28/2025 16:46:07.647,3572375552,13.00138661
08/28/2025 16:46:08.653,3571720192,18.82353889
08/28/2025 16:46:09.641,3572203520,14.62728321
08/28/2025 16:46:10.662,3571449856,15.44616459
08/28/2025 16:46:11.652,3571200000,16.2917125
08/28/2025 16:46:12.642,3570466816,12.4424575
08/28/2025 16:46:13.647,3571773440,15.26970613
08/28/2025 16:46:14.638,3570757632,16.02800724
08/28/2025 16:46:15.643,3547643904,15.68976331
08/28/2025 16:46:16.651,3545198592,17.39114333
08/28/2025 16:46:17.638,3546079232,17.72306038
08/28/2025 16:46:18.644,3545092096,13.39264818
08/28/2025 16:46:19.651,3545845760,23.61092168
08/28/2025 16:46:20.643,3544961024,13.36521124
08/28/2025 16:46:21.651,3544854528,17.00970563
08/28/2025 16:46:22.639,3545509888,16.65314494
08/28/2025 16:46:23.646,3544334336,16.15139317
08/28/2025 16:46:24.653,3545010176,18.52480193
08/28/2025 16:46:25.656,3544248320,10.8267058
08/28/2025 16:46:26.646,3544793088,14.40784076
08/28/2025 16:46:27.637,3544113152,15.23922982
08/28/2025 16:46:28.641,3544850432,12.45491919
08/28/2025 16:46:29.648,3543678976,14.27291261
08/28/2025 16:46:30.652,3544244224,15.93715058
08/28/2025 16:46:31.657,3543564288,17.66321723
08/28/2025 16:46:32.662,3544555520,15.59374651
08/28/2025 16:46:33.652,3543429120,15.57946909
08/28/2025 16:46:34.639,3543945216,19.31474615
08/28/2025 16:46:35.640,3543318528,14.52820842
08/28/2025 16:46:36.641,3544051712,17.24130143
08/28/2025 16:46:37.644,3543404544,13.57188183
08/28/2025 16:46:38.649,3544502272,16.40552969
08/28/2025 16:46:39.642,3543773184,17.74466118
08/28/2025 16:46:40.646,3544494080,17.14743577
08/28/2025 16:46:41.651,3543719936,18.02539166
08/28/2025 16:46:42.639,3544580096,12.97366126
08/28/2025 16:46:43.660,3543756800,15.07125078
08/28/2025 16:46:44.648,3544637440,15.84656736
08/28/2025 16:46:45.652,3544051712,20.99467545
08/28/2025 16:46:46.656,3544457216,12.83865668
08/28/2025 16:46:47.645,3543531520,13.12590166
08/28/2025 16:46:48.648,3544588288,18.22796734
08/28/2025 16:46:49.633,3543728128,10.34562147
08/28/2025 16:46:50.655,3544535040,17.84198447
08/28/2025 16:46:51.646,3543564288,14.46229961
08/28/2025 16:46:52.650,3543654400,14.90516927
08/28/2025 16:46:53.652,3544244224,20.3648999
08/28/2025 16:46:54.657,3543429120,13.69612137
08/28/2025 16:46:55.661,3544244224,13.18565985
08/28/2025 16:46:56.649,3543552000,18.97310174
08/28/2025 16:46:57.634,3545604096,17.94459868
08/28/2025 16:46:58.639,3543941120,16.79621781
08/28/2025 16:46:59.645,3544592384,11.87132751
08/28/2025 16:47:00.647,3546607616,19.72263125
08/28/2025 16:47:01.651,3545047040,20.95941121
08/28/2025 16:47:02.637,3544182784,14.87572078
08/28/2025 16:47:03.638,3545014272,14.1556154
08/28/2025 16:47:04.640,3544186880,13.00289107
08/28/2025 16:47:05.645,3544383488,18.00200046
08/28/2025 16:47:06.651,3543449600,19.62031986
08/28/2025 16:47:07.655,3544563712,17.55897924
08/28/2025 16:47:08.661,3545645056,18.40200273
08/28/2025 16:47:09.651,3545853952,15.56625242
08/28/2025 16:47:10.638,3545587712,12.18009376
08/28/2025 16:47:11.660,3545915392,14.33559125
08/28/2025 16:47:12.649,3545452544,19.46379335
08/28/2025 16:47:13.644,3545096192,26.16882479
08/28/2025 16:47:14.649,3544379392,6.083825808
08/28/2025 16:47:15.660,3544965120,11.01942387
08/28/2025 16:47:16.645,3579133952,40.1154717
08/28/2025 16:47:17.660,3602497536,44.19691731
08/28/2025 16:47:18.652,3568648192,29.50437728
08/28/2025 16:47:19.653,3576180736,16.14124203
08/28/2025 16:47:20.653,3575902208,22.76043073
08/28/2025 16:47:21.648,3588063232,39.43463703
08/28/2025 16:47:22.656,3583598592,30.26467142
08/28/2025 16:47:23.657,3587350528,32.5041407
08/28/2025 16:47:24.657,3589521408,19.0820373
08/28/2025 16:47:25.638,3593273344,28.02456015
08/28/2025 16:47:26.653,3596713984,20.23380969
08/28/2025 16:47:27.645,3611557888,29.51790718
08/28/2025 16:47:28.648,3615453184,33.41119339
08/28/2025 16:47:29.639,3615981568,19.19082984
08/28/2025 16:47:30.653,3611734016,41.09259027
08/28/2025 16:47:31.654,3603816448,21.53136487
08/28/2025 16:47:32.641,3611774976,34.68335476
08/28/2025 16:47:33.647,3615797248,35.56677982
08/28/2025 16:47:34.653,3612766208,39.39333361
08/28/2025 16:47:35.644,3610365952,19.24990811
08/28/2025 16:47:36.659,3609214976,22.64803969
08/28/2025 16:47:37.641,3609198592,21.17979786
08/28/2025 16:47:38.648,3616399360,27.84464526
08/28/2025 16:47:39.643,3568672768,25.04066485
08/28/2025 16:47:40.652,3561537536,29.1959998
08/28/2025 16:47:41.650,3559784448,27.16485961
08/28/2025 16:47:42.757,3568640000,46.02064389
08/28/2025 16:47:43.638,3570176000,44.13776689
08/28/2025 16:47:44.646,3574636544,23.22625666
08/28/2025 16:47:45.641,3569917952,11.33413521
08/28/2025 16:47:46.649,3585650688,27.13357602
08/28/2025 16:47:47.638,3569745920,26.14308956
08/28/2025 16:47:48.653,3560632320,19.54095929
08/28/2025 16:47:49.645,3559481344,18.08114071
08/28/2025 16:47:50.653,3559874560,26.77673347
08/28/2025 16:47:51.657,3587276800,23.69517109
08/28/2025 16:47:52.645,3597979648,38.85473761
08/28/2025 16:47:53.640,3595702272,23.83783254
08/28/2025 16:47:54.652,3594915840,14.6287635
08/28/2025 16:47:55.648,3593535488,15.7312213
08/28/2025 16:47:56.646,3594690560,22.85773488
08/28/2025 16:47:57.648,3592994816,19.70993554
08/28/2025 16:47:58.652,3592880128,20.60155006
08/28/2025 16:47:59.655,3593367552,13.98171646
08/28/2025 16:48:00.658,3570790400,21.27949889
08/28/2025 16:48:01.658,3561598976,19.93916513
08/28/2025 16:48:02.663,3560546304,11.41476183
08/28/2025 16:48:03.652,3561578496,20.57090362
08/28/2025 16:48:04.642,3560931328,13.19410248
08/28/2025 16:48:05.647,3570475008,36.27432207
08/28/2025 16:48:06.640,3605413888,61.4453901
08/28/2025 16:48:07.637,3613073408,34.1994837
08/28/2025 16:48:08.659,3612254208,25.84613807
08/28/2025 16:48:09.642,3611979776,18.50826736
08/28/2025 16:48:10.647,3603369984,14.86651119
08/28/2025 16:48:11.659,3603750912,17.20108688
08/28/2025 16:48:12.644,3588849664,15.3919792
08/28/2025 16:48:13.649,3590725632,29.65891151
08/28/2025 16:48:14.646,3587387392,21.58728021
08/28/2025 16:48:15.642,3588083712,20.42721729
08/28/2025 16:48:16.653,3574198272,22.6955787
08/28/2025 16:48:17.646,3574878208,18.61362883
08/28/2025 16:48:18.659,3574439936,28.20806743
08/28/2025 16:48:19.654,3574800384,32.5390538
08/28/2025 16:48:20.655,3573747712,20.71170692
08/28/2025 16:48:21.647,3573866496,31.15008121
08/28/2025 16:48:22.649,3572248576,26.6464165
08/28/2025 16:48:23.637,3574181888,34.79811107
08/28/2025 16:48:24.641,3572744192,26.03786901
08/28/2025 16:48:25.653,3575029760,25.12812138
08/28/2025 16:48:26.658,3575164928,29.30560265
08/28/2025 16:48:27.658,3572473856,8.935560354
08/28/2025 16:48:28.650,3592134656,20.43227967
08/28/2025 16:48:29.638,3584954368,27.68536117
08/28/2025 16:48:30.653,3600486400,19.56135853
08/28/2025 16:48:31.643,3607171072,26.20608203
08/28/2025 16:48:32.649,3606401024,19.60740548
08/28/2025 16:48:33.652,3609018368,10.81906804
08/28/2025 16:48:34.656,3604664320,17.14485504
08/28/2025 16:48:35.644,3603755008,17.01563305
08/28/2025 16:48:36.648,3604656128,17.86927343
08/28/2025 16:48:37.637,3585351680,15.50597461
08/28/2025 16:48:38.643,3585998848,14.13950203
08/28/2025 16:48:39.651,3570159616,15.50416103
08/28/2025 16:48:40.641,3570839552,14.00958276
08/28/2025 16:48:41.649,3570032640,13.16321594
08/28/2025 16:48:42.640,3570290688,16.86476984
08/28/2025 16:48:43.647,3569500160,12.33524363
08/28/2025 16:48:44.651,3570196480,17.94377255
08/28/2025 16:48:45.642,3569328128,14.02713676
08/28/2025 16:48:46.647,3570212864,14.12988402
08/28/2025 16:48:47.655,3569201152,15.45575732
08/28/2025 16:48:48.647,3570147328,17.75783614
08/28/2025 16:48:49.639,3569332224,18.8581295
08/28/2025 16:48:50.646,3570950144,14.63080275
08/28/2025 16:48:51.635,3570110464,17.07564642
08/28/2025 16:48:52.643,3570798592,14.36199245
08/28/2025 16:48:53.635,3567419392,17.70275497
08/28/2025 16:48:54.635,3568717824,23.86127841
08/28/2025 16:48:55.650,3582902272,31.85225852
08/28/2025 16:48:56.643,3583250432,11.85492792
08/28/2025 16:48:57.652,3582554112,19.91258262
08/28/2025 16:48:58.655,3581767680,15.22772602
08/28/2025 16:48:59.645,3581394944,15.37531828
08/28/2025 16:49:00.650,3582267392,21.8856534
08/28/2025 16:49:01.652,3571781632,21.25677996
08/28/2025 16:49:02.639,3570696192,14.49567599
08/28/2025 16:49:03.658,3559079936,12.65123045
08/28/2025 16:49:04.647,3558060032,13.50554732
08/28/2025 16:49:05.654,3558150144,17.73777669
08/28/2025 16:49:06.659,3556835328,11.38500572
08/28/2025 16:49:07.649,3557785600,15.12935985
08/28/2025 16:49:08.653,3579101184,19.952922
08/28/2025 16:49:09.648,3579330560,31.67464631
08/28/2025 16:49:10.655,3586781184,25.48258225
08/28/2025 16:49:11.651,3583356928,21.2273585
08/28/2025 16:49:12.642,3582611456,29.82366102
08/28/2025 16:49:13.645,3610456064,18.56865855
08/28/2025 16:49:14.643,3618951168,26.04199234
08/28/2025 16:49:15.655,3617882112,20.87790437
08/28/2025 16:49:16.640,3618209792,27.01654924
08/28/2025 16:49:17.638,3618402304,18.56611414
08/28/2025 16:49:18.643,3615670272,14.11674526
08/28/2025 16:49:19.649,3615023104,18.02222003
08/28/2025 16:49:20.638,3614203904,12.39321506
08/28/2025 16:49:21.655,3615268864,15.07064794
08/28/2025 16:49:22.646,3609927680,13.64692909
08/28/2025 16:49:23.647,3609931776,11.4735159
08/28/2025 16:49:24.651,3602587648,21.80835146
08/28/2025 16:49:25.637,3601440768,22.69244104
08/28/2025 16:49:26.642,3600011264,11.80516703
08/28/2025 16:49:27.653,3601547264,12.24818028
08/28/2025 16:49:28.643,3579666432,13.2528717
08/28/2025 16:49:29.648,3575496704,14.43882372
08/28/2025 16:49:30.640,3575836672,15.35469406
08/28/2025 16:49:31.647,3575181312,10.78594953
08/28/2025 16:49:32.650,3572154368,15.53469484
08/28/2025 16:49:33.641,3571060736,19.54009294
08/28/2025 16:49:34.648,3570999296,13.86702315
08/28/2025 16:49:35.655,3570262016,13.87686896
08/28/2025 16:49:36.643,3559702528,13.88555457
08/28/2025 16:49:37.648,3558129664,14.42135692
08/28/2025 16:49:38.654,3557703680,18.46765457
08/28/2025 16:49:39.645,3556958208,10.9430551
08/28/2025 16:49:40.635,3557109760,20.29970392
08/28/2025 16:49:41.644,3556470784,12.47021943
08/28/2025 16:49:42.649,3557347328,15.84792437
08/28/2025 16:49:43.648,3556605952,21.6340089
08/28/2025 16:49:44.663,3544387584,18.79276104
08/28/2025 16:49:45.654,3543216128,20.00616774
08/28/2025 16:49:46.660,3541217280,15.36272882
08/28/2025 16:49:47.649,3540398080,13.488272
08/28/2025 16:49:48.637,3540889600,19.33881463
08/28/2025 16:49:49.645,3541008384,11.99076037
08/28/2025 16:49:50.650,3541082112,20.71683621
08/28/2025 16:49:51.639,3540357120,13.16495561
08/28/2025 16:49:52.646,3538186240,14.5933196
08/28/2025 16:49:53.652,3535241216,18.46348098
08/28/2025 16:49:54.659,3536060416,10.39678505
08/28/2025 16:49:55.650,3534946304,17.26576548
08/28/2025 16:49:56.638,3535818752,11.05801458
08/28/2025 16:49:57.660,3534913536,11.29684261
08/28/2025 16:49:58.650,3534053376,18.71498589
08/28/2025 16:49:59.640,3533123584,12.41645003
08/28/2025 16:50:00.660,3536719872,18.38577651
08/28/2025 16:50:01.649,3533443072,15.48303741
08/28/2025 16:50:02.640,3530534912,15.29203764
08/28/2025 16:50:03.656,3533729792,16.54065891
08/28/2025 16:50:04.661,3532365824,13.32914121
08/28/2025 16:50:05.651,3532943360,16.33166497
08/28/2025 16:50:06.645,3542478848,21.8657288
08/28/2025 16:50:07.660,3541200896,19.17073771
08/28/2025 16:50:08.645,3544571904,18.69109078
08/28/2025 16:50:09.648,3540750336,13.92274217
08/28/2025 16:50:10.655,3540635648,15.44356796
08/28/2025 16:50:11.644,3541053440,15.06331994
08/28/2025 16:50:12.653,3540475904,17.13204895
08/28/2025 16:50:13.658,3541037056,11.03879875
08/28/2025 16:50:14.650,3540307968,14.54945974
08/28/2025 16:50:15.655,3541069824,14.87937007
08/28/2025 16:50:16.663,3540193280,14.68420473
08/28/2025 16:50:17.651,3540955136,14.65161015
08/28/2025 16:50:18.640,3540385792,11.51768706
08/28/2025 16:50:19.646,3540856832,11.87687271
08/28/2025 16:50:20.637,3540570112,15.26695269
08/28/2025 16:50:21.658,3541594112,16.16448943
08/28/2025 16:50:22.648,3540373504,13.62247049
08/28/2025 16:50:23.669,3540922368,20.02642125
08/28/2025 16:50:24.660,3540156416,12.0729867
08/28/2025 16:50:25.647,3541123072,15.69002492
08/28/2025 16:50:26.652,3540246528,16.81509549
08/28/2025 16:50:27.650,3540938752,13.51128641
08/28/2025 16:50:28.660,3539996672,12.98619204
08/28/2025 16:50:29.654,3545456640,26.6173356
08/28/2025 16:50:30.653,3545092096,15.98010639
08/28/2025 16:50:31.654,3545620480,17.52833185
08/28/2025 16:50:32.642,3544870912,9.070589207
08/28/2025 16:50:33.649,3545374720,14.24248478
08/28/2025 16:50:34.644,3536326656,14.00453325
08/28/2025 16:50:35.646,3537059840,14.62344768
08/28/2025 16:50:36.650,3538059264,15.24458379
08/28/2025 16:50:37.650,3528605696,16.78014281
08/28/2025 16:50:38.639,3528335360,17.47133025
08/28/2025 16:50:39.645,3527532544,14.92901559
08/28/2025 16:50:40.648,3528122368,20.5343205
08/28/2025 16:50:41.634,3527438336,14.44288298
08/28/2025 16:50:42.639,3527700480,15.30099756
08/28/2025 16:50:43.646,3526909952,10.74434657
08/28/2025 16:50:44.652,3527331840,19.58874584
08/28/2025 16:50:45.642,3526373376,15.57087446
08/28/2025 16:50:46.646,3522473984,14.46478069
08/28/2025 16:50:47.637,3521601536,13.67686787
08/28/2025 16:50:48.641,3522310144,14.34796965
08/28/2025 16:50:49.639,3522179072,14.68836339
08/28/2025 16:50:50.657,3549736960,23.27906974
08/28/2025 16:50:51.640,3578195968,48.34841564
08/28/2025 16:50:52.667,3551883264,30.74749408
08/28/2025 16:50:53.651,3578535936,53.141572
08/28/2025 16:50:54.641,3578941440,27.02429722
08/28/2025 16:50:55.652,3566936064,26.61626154
08/28/2025 16:50:56.649,3566903296,12.99181728
08/28/2025 16:50:57.638,3565117440,12.31246939
08/28/2025 16:50:58.644,3563823104,14.58779361
08/28/2025 16:50:59.650,3562721280,13.39163209
08/28/2025 16:51:00.652,3565686784,18.96036269
08/28/2025 16:51:01.639,3550343168,12.10961848
08/28/2025 16:51:02.644,3550806016,15.99616256
08/28/2025 16:51:03.636,3549888512,17.32340127
08/28/2025 16:51:04.641,3550674944,14.5045542
08/28/2025 16:51:05.645,3549356032,10.52380924
08/28/2025 16:51:06.651,3549175808,18.42124289
08/28/2025 16:51:07.650,3550310400,19.09300814
08/28/2025 16:51:08.640,3566215168,29.79499254
08/28/2025 16:51:09.647,3552854016,21.57767846
08/28/2025 16:51:10.652,3553181696,32.37952251
08/28/2025 16:51:11.641,3566882816,23.02049724
08/28/2025 16:51:12.648,3552780288,18.56186394
08/28/2025 16:51:13.652,3553103872,15.17363972
08/28/2025 16:51:14.654,3551444992,12.26179004
08/28/2025 16:51:15.643,3552018432,12.08527718
08/28/2025 16:51:16.645,3549941760,14.48279592
08/28/2025 16:51:17.650,3550461952,18.70913209
08/28/2025 16:51:18.637,3549773824,18.07568767
08/28/2025 16:51:19.639,3550142464,18.90557155
08/28/2025 16:51:20.646,3553095680,31.39853634
08/28/2025 16:51:21.654,3552866304,26.7485811
08/28/2025 16:51:22.652,3551907840,25.25043467
08/28/2025 16:51:23.649,3553579008,18.08941089
08/28/2025 16:51:24.648,3551838208,17.67805884
08/28/2025 16:51:25.647,3550654464,17.26445473
08/28/2025 16:51:26.658,3550777344,25.48707267
08/28/2025 16:51:27.654,3551584256,22.73231553
08/28/2025 16:51:28.647,3551559680,18.5210541
08/28/2025 16:51:29.641,3551690752,24.94417544
08/28/2025 16:51:30.653,3551559680,18.94225354
08/28/2025 16:51:31.661,3552178176,21.36582523
08/28/2025 16:51:32.639,3551428608,22.50558088
08/28/2025 16:51:33.653,3551141888,23.8360974
08/28/2025 16:51:34.642,3572232192,41.06883257
08/28/2025 16:51:35.657,3575402496,35.34403133
08/28/2025 16:51:36.647,3584712704,55.42446883
08/28/2025 16:51:37.640,3598262272,52.7669927
08/28/2025 16:51:38.658,3613450240,68.15924605
08/28/2025 16:51:39.769,3614625792,63.44147428
08/28/2025 16:51:40.642,3604971520,43.18623718
08/28/2025 16:51:41.649,3613245440,39.87389847
08/28/2025 16:51:42.647,3610394624,23.65685943
08/28/2025 16:51:43.655,3610509312,22.08069643
08/28/2025 16:51:44.644,3610857472,13.91765026
08/28/2025 16:51:45.640,3606138880,19.20161684
08/28/2025 16:51:46.646,3587112960,12.64012492
08/28/2025 16:51:47.640,3569643520,19.05063744
08/28/2025 16:51:48.643,3569242112,13.55982077
08/28/2025 16:51:49.641,3569385472,14.20755771
08/28/2025 16:51:50.645,3569799168,13.6551749
08/28/2025 16:51:51.639,3560337408,17.84869283
08/28/2025 16:51:52.660,3560239104,15.06306551
08/28/2025 16:51:53.648,3553656832,16.22820403
08/28/2025 16:51:54.639,3554373632,15.60646087
08/28/2025 16:51:55.648,3546927104,12.94631414
08/28/2025 16:51:56.638,3547537408,16.33757341
08/28/2025 16:51:57.644,3545833472,10.25362489
